City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Talara,PE,2024-05-16 23:52:45,-4.5772,-81.2719,74.16,73,0,16.02
279,Thunder Bay,CA,2024-05-16 23:52:46,48.4001,-89.3168,44.58,93,100,14.97
280,Cruz,BR,2024-05-16 23:52:46,-2.9178,-40.1717,77.95,83,76,9.28
281,Gat,IL,2024-05-16 23:52:46,31.61,34.7642,67.41,66,0,0.69
282,Lubango,AO,2024-05-16 23:52:46,-14.9172,13.4925,58.86,47,0,4.61
283,Quelimane,MZ,2024-05-16 23:52:46,-17.8786,36.8883,73.35,94,75,3.53
284,Sao Paulo De Olivenca,BR,2024-05-16 23:52:47,-3.3783,-68.8725,73.49,99,100,1.28
285,Luau,AO,2024-05-16 23:52:47,-10.7073,22.2247,60.57,53,1,4.99
286,Xai-Xai,MZ,2024-05-16 23:52:47,-25.0519,33.6442,60.21,90,0,4.97
287,Paita,PE,2024-05-16 23:52:47,-5.0892,-81.1144,68.52,80,73,14.38
288,Ushtobe,KZ,2024-05-16 23:52:47,45.2514,77.9838,61.93,65,95,10.51
289,Sinnamary,GF,2024-05-16 23:52:48,5.3833,-52.95,78.98,91,58,7.63
290,Morondava,MG,2024-05-16 23:52:48,-20.2833,44.2833,75.56,73,27,5.23
291,Lukovetskiy,RU,2024-05-16 23:52:48,64.2956,41.9211,36.79,96,100,5.95
292,Albany,US,2024-05-16 23:52:48,42.6001,-73.9662,66.88,79,100,2.91
293,Nador,MA,2024-05-16 23:52:48,35.174,-2.9287,66.45,59,0,12.66
294,Hasilpur,PK,2024-05-16 23:52:48,29.7122,72.5553,91.6,13,9,5.91
295,Kembe,CF,2024-05-16 23:52:49,4.6228,21.8865,74.64,68,16,2.19
296,Krivosheino,RU,2024-05-16 23:52:49,57.3431,83.9261,43.9,59,58,10.04
297,Maldonado,UY,2024-05-16 23:52:49,-34.6667,-54.9167,54.14,87,97,4.65
298,Fauske,NO,2024-05-16 23:52:49,67.2588,15.3918,55.44,66,81,6.02
299,Uniontown,US,2024-05-16 23:52:49,39.9001,-79.7164,75.54,70,17,1.01
300,Cayenne,GF,2024-05-16 23:48:04,4.9333,-52.3333,78.84,100,20,2.3
301,Esmeraldas,BR,2024-05-16 23:52:50,-19.7625,-44.3139,72.64,76,0,7.16
302,Sayyan,YE,2024-05-16 23:52:50,15.1718,44.3244,66.72,43,12,2.98
303,Bonavista,CA,2024-05-16 23:52:50,48.6499,-53.1147,37.42,96,98,10.11
304,Laukaa,RU,2024-05-16 23:52:50,58.7372,29.8453,51.35,84,96,6.31
305,Torbat-E Jam,IR,2024-05-16 23:52:50,35.244,60.6225,66.51,66,59,8.41
306,Didwana,IN,2024-05-16 23:52:50,27.4,74.5667,88.0,18,8,8.72
307,Luhyny,UA,2024-05-16 23:52:51,51.082,28.4006,42.57,89,6,2.93
308,Novaya Mayna,RU,2024-05-16 23:52:51,54.15,49.75,43.29,71,46,5.32
309,Katakwi,UG,2024-05-16 23:52:51,1.8911,33.9661,66.81,86,69,4.5
310,Geraldton,AU,2024-05-16 23:52:51,-28.7667,114.6,68.41,40,0,18.41
311,Havre-Saint-Pierre,CA,2024-05-16 23:52:51,50.2334,-63.5986,50.36,76,0,3.44
312,Meulaboh,ID,2024-05-16 23:52:52,4.1363,96.1285,78.1,90,95,4.97
313,Parainen,FI,2024-05-16 23:52:52,60.3067,22.301,51.04,84,13,5.7
314,Eldorado,BR,2024-05-16 23:52:52,-23.7869,-54.2836,74.55,52,100,4.34
315,Inyonga,TZ,2024-05-16 23:52:52,-6.7167,32.0667,67.73,62,86,4.92
316,Riyadh,SA,2024-05-16 23:52:52,24.6877,46.7219,82.54,37,19,16.87
317,Ulagan,RU,2024-05-16 23:52:53,50.6321,87.9563,43.25,91,94,1.14
318,Tuscaloosa,US,2024-05-16 23:52:53,33.2098,-87.5692,83.08,62,0,3.44
319,Chabahar,IR,2024-05-16 23:52:53,25.2919,60.643,83.37,73,0,4.47
320,Patacamaya,BO,2024-05-16 23:52:53,-17.2333,-67.9167,47.01,77,90,8.66
321,Lodwar,KE,2024-05-16 23:52:53,3.1191,35.5973,86.09,47,94,10.09
322,Halifax,CA,2024-05-16 23:52:53,44.6453,-63.5724,53.69,87,95,5.75
323,Kargasok,RU,2024-05-16 23:52:54,59.0556,80.8572,49.96,37,100,14.0
324,Hualmay,PE,2024-05-16 23:52:54,-11.0964,-77.6139,65.91,88,48,10.13
325,Varna,BG,2024-05-16 23:52:54,43.2167,27.9167,51.94,82,64,0.0
326,Padang,ID,2024-05-16 23:52:54,-0.9492,100.3543,77.05,89,100,3.71
327,Marfino,RU,2024-05-16 23:52:54,55.7028,37.3822,57.15,88,75,11.18
328,Kaluga,RU,2024-05-16 23:53:55,54.5,35.5,51.1,95,100,12.24
329,Karasuk,RU,2024-05-16 23:53:55,53.7377,78.0403,48.13,42,46,2.66
330,Virginia Beach,US,2024-05-16 23:53:55,36.8529,-75.978,73.47,69,12,3.0
331,Muros,ES,2024-05-16 23:53:55,42.7762,-9.0603,49.14,79,67,5.35
332,Umm Lajj,SA,2024-05-16 23:53:56,25.0213,37.2685,78.53,66,0,7.02
333,Altamira,BR,2024-05-16 23:53:56,-3.2033,-52.2064,77.79,90,100,2.55
334,Namibe,AO,2024-05-16 23:53:56,-15.1961,12.1522,75.22,68,0,5.61
335,Manali,IN,2024-05-16 23:53:56,13.1667,80.2667,80.69,94,99,9.24
336,Angoche,MZ,2024-05-16 23:53:56,-16.2325,39.9086,72.86,90,1,6.15
337,Shahapur,IN,2024-05-16 23:53:56,19.45,73.3333,87.19,52,52,0.36
338,Camacha,PT,2024-05-16 23:53:57,33.0833,-16.3333,63.82,68,75,11.5
339,Altagracia De Orituco,VE,2024-05-16 23:53:57,9.8601,-66.3814,79.74,75,73,4.92
340,Hobyo,SO,2024-05-16 23:53:57,5.3505,48.5268,82.78,82,83,21.52
341,Lucapa,AO,2024-05-16 23:53:57,-8.4192,20.7447,67.26,56,5,4.34
342,Rafai,CF,2024-05-16 23:53:57,4.95,23.9167,74.03,67,7,1.63
343,Songea,TZ,2024-05-16 23:53:58,-10.6833,35.65,57.07,85,17,2.17
344,Buraydah,SA,2024-05-16 23:53:58,26.326,43.975,82.85,37,0,12.75
345,Arlit,NE,2024-05-16 23:53:58,18.7369,7.3853,94.23,12,76,9.98
346,Comodoro Rivadavia,AR,2024-05-16 23:53:58,-45.8667,-67.5,48.06,66,75,6.91
347,Skjervoy,NO,2024-05-16 23:53:58,70.0311,20.9714,41.0,91,100,9.84
348,Grindavik,IS,2024-05-16 23:53:59,63.8424,-22.4338,43.27,52,40,18.41
349,Opuwo,NA,2024-05-16 23:53:59,-18.0607,13.84,61.77,32,0,8.72
350,Marsh Harbour,BS,2024-05-16 23:53:59,26.5412,-77.0636,81.52,77,42,9.1
351,Luanda,AO,2024-05-16 23:53:59,-8.8368,13.2343,80.6,83,40,5.75
352,Umea,SE,2024-05-16 23:53:59,63.8284,20.2597,41.92,75,0,2.3
353,Mount Pleasant,US,2024-05-16 23:54:00,32.7941,-79.8626,79.09,84,20,8.05
354,Fecamp,FR,2024-05-16 23:54:00,49.7579,0.3746,56.28,93,52,8.52
355,Pisco,PE,2024-05-16 23:50:02,-13.7,-76.2167,68.05,83,0,9.22
356,Divnomorskoye,RU,2024-05-16 23:54:00,44.5011,38.1353,49.98,86,2,3.58
357,Bozova,TR,2024-05-16 23:54:00,37.3625,38.5267,58.12,64,4,4.12
358,Praia Da Vitoria,PT,2024-05-16 23:54:00,38.7333,-27.0667,64.65,77,75,9.08
359,Corinto,GR,2024-05-16 23:54:01,37.9407,22.9573,63.23,81,92,3.85
360,Donskoye,RU,2024-05-16 23:54:01,45.4552,41.9741,48.33,84,25,0.67
361,Jucurutu,BR,2024-05-16 23:54:01,-6.0339,-37.0203,79.43,66,44,8.55
362,Taltal,CL,2024-05-16 23:54:02,-25.4,-70.4833,60.04,80,76,0.51
363,Vychegodskiy,RU,2024-05-16 23:54:02,61.247,46.8984,46.02,92,97,7.87
364,Santa Marinella,IT,2024-05-16 23:54:02,42.0345,11.8536,64.31,97,6,5.79
365,Nassjo,SE,2024-05-16 23:54:02,57.6531,14.6968,50.92,81,6,7.18
366,Holland,US,2024-05-16 23:50:33,42.7875,-86.1089,71.82,68,75,10.36
367,Saint-Denis,FR,2024-05-16 23:54:02,48.9167,2.3333,57.97,73,0,5.75
368,Atar,MR,2024-05-16 23:54:03,20.5169,-13.0499,80.44,19,1,3.62
369,Aswan,EG,2024-05-16 23:54:03,24.0934,32.907,79.9,18,0,3.44
370,Jalu,LY,2024-05-16 23:54:03,29.0331,21.5482,86.52,16,0,11.05
371,Bagan,RU,2024-05-16 23:54:04,54.1001,77.6646,47.71,41,18,3.49
372,Ustye,RU,2024-05-16 23:54:04,59.6304,39.736,41.74,94,1,8.21
373,Areia Branca,BR,2024-05-16 23:54:04,-4.9561,-37.1369,81.21,78,50,19.55
374,Yabrud,SY,2024-05-16 23:55:04,33.9674,36.6574,58.01,44,0,3.04
375,Tirumullaivasal,IN,2024-05-16 23:55:04,11.2333,79.8333,77.09,91,100,2.89
376,Polovinnoye,RU,2024-05-16 23:55:05,54.7914,65.9864,47.16,50,78,6.62
377,Temir,KZ,2024-05-16 23:55:05,49.1414,57.13,45.93,97,72,7.83
378,Amalapuram,IN,2024-05-16 23:55:05,16.5833,82.0167,74.7,93,99,0.69
379,Rio Grande,BR,2024-05-16 23:55:05,-32.035,-52.0986,50.11,69,85,5.61
380,Colares,PT,2024-05-16 23:55:05,38.7992,-9.4469,59.9,89,45,10.0
381,Tayga,RU,2024-05-16 23:55:06,56.06,85.6197,40.12,60,30,6.55
382,Vestmanna,FO,2024-05-16 23:55:06,62.1564,-7.1664,45.52,93,100,20.71
383,Havelock,US,2024-05-16 23:54:51,34.8791,-76.9013,77.0,75,75,11.5
384,Peniche,PT,2024-05-16 23:55:06,39.3558,-9.3811,59.56,75,46,14.07
385,Yendi,GH,2024-05-16 23:55:07,9.4427,-0.0099,79.02,82,99,5.23
386,Qandala,SO,2024-05-16 23:55:07,11.472,49.8728,87.48,71,93,6.64
387,Saint-Georges,GD,2024-05-16 23:55:07,12.0564,-61.7485,82.08,83,20,12.66
388,Gazanjyk,TM,2024-05-16 23:55:07,39.2446,55.5154,71.62,54,62,4.23
389,Marawi,PH,2024-05-16 23:55:08,7.9986,124.2928,76.95,77,17,1.52
390,Cap Malheureux,MU,2024-05-16 23:55:08,-19.9842,57.6142,71.47,82,92,5.01
391,Berea,US,2024-05-16 23:55:08,41.3662,-81.8543,76.08,64,40,8.05
392,Gangoh,IN,2024-05-16 23:55:08,29.7667,77.25,86.38,13,1,2.73
393,Ribas Do Rio Pardo,BR,2024-05-16 23:55:08,-20.4431,-53.7592,73.45,58,29,1.95
394,Gabu,GW,2024-05-16 23:55:08,12.2833,-14.2167,79.93,58,39,8.88
395,Matay,EG,2024-05-16 23:55:09,28.419,30.7792,74.82,30,0,8.5
396,Garissa,KE,2024-05-16 23:55:09,-0.4536,39.6401,77.47,78,99,15.68
397,Huarmey,PE,2024-05-16 23:55:09,-10.0681,-78.1522,67.21,86,76,10.4
398,Blagoveshchenka,RU,2024-05-16 23:55:09,52.8333,79.8667,48.58,56,64,3.42
399,Pogar,RU,2024-05-16 23:55:10,52.554,33.2591,49.06,71,100,8.34
400,Caravelas,BR,2024-05-16 23:55:10,-17.7125,-39.2481,75.25,82,1,4.0
401,Mandla,IN,2024-05-16 23:55:10,22.6,80.3833,82.17,59,95,8.5
402,Kommunisticheskiy,RU,2024-05-16 23:55:11,61.6789,64.4819,40.86,98,100,5.68
403,Port-Gentil,GA,2024-05-16 23:55:11,-0.7193,8.7815,80.69,89,100,10.0
404,Amli,IN,2024-05-16 23:55:11,20.2833,73.0167,85.37,57,19,2.53
405,Maniitsoq,GL,2024-05-16 23:55:11,65.4167,-52.9,31.12,66,1,3.56
406,Tshikapa,CD,2024-05-16 23:55:12,-6.4167,20.8,73.45,82,46,1.41
407,Chingola,ZM,2024-05-16 23:55:12,-12.529,27.8838,53.15,74,6,3.98
408,Rovnoye,RU,2024-05-16 23:55:12,50.7765,46.0509,47.57,69,97,6.91
409,Simplicio Mendes,BR,2024-05-16 23:55:12,-7.8539,-41.9103,79.11,47,92,6.76
410,Tabou,CI,2024-05-16 23:55:12,4.423,-7.3528,78.87,90,100,6.33
411,Kaspiyskiy,RU,2024-05-16 23:55:13,45.3929,47.3707,55.74,66,83,6.85
412,Viedma,AR,2024-05-16 23:55:13,-40.8135,-62.9967,50.85,77,100,13.78
413,Sortavala,RU,2024-05-16 23:55:13,61.7053,30.6918,47.01,78,76,5.99
414,Abeche,TD,2024-05-16 23:55:13,13.8292,20.8324,85.71,9,0,18.05
415,Baie-Comeau,CA,2024-05-16 23:55:13,49.2168,-68.1489,44.28,93,40,4.61
416,Monrovia,LR,2024-05-16 23:55:14,6.3005,-10.7969,82.17,84,99,7.67
417,Olinda,BR,2024-05-16 23:51:53,-8.0089,-34.8553,82.13,74,20,9.22
418,Haapsalu,EE,2024-05-16 23:55:14,58.9431,23.5414,50.02,74,7,6.15
419,Bandarbeyla,SO,2024-05-16 23:56:14,9.4942,50.8122,83.75,80,76,11.05
420,Baranoa,CO,2024-05-16 23:56:14,10.7941,-74.9164,83.05,79,0,8.05
421,Chicama,PE,2024-05-16 23:56:15,-7.8447,-79.1469,64.94,81,76,7.52
422,Zhezkazgan,KZ,2024-05-16 23:56:15,47.8043,67.7144,59.88,54,76,9.35
423,Anloga,GH,2024-05-16 23:56:15,5.7947,0.8973,79.56,82,100,6.24
424,Carutapera,BR,2024-05-16 23:56:15,-1.195,-46.02,76.8,95,100,5.59
425,Troitskoye,RU,2024-05-16 23:56:15,52.9821,84.6757,46.15,70,92,3.78
426,Menongue,AO,2024-05-16 23:56:16,-14.6585,17.691,53.04,52,0,4.07
427,Belyy Yar,RU,2024-05-16 23:56:16,53.6039,91.3903,39.09,70,0,2.24
428,Qesarya,IL,2024-05-16 23:56:16,32.5189,34.9046,65.97,77,0,1.61
429,Alvorada,BR,2024-05-16 23:56:16,-12.48,-49.1247,78.53,46,1,4.29
430,Tanhacu,BR,2024-05-16 23:56:17,-14.0214,-41.2481,71.53,67,0,4.85
431,Iquique,CL,2024-05-16 23:56:17,-20.2208,-70.1431,62.64,85,65,1.83
432,Kismayo,SO,2024-05-16 23:56:17,-0.3582,42.5454,80.46,82,75,14.41
433,Qaqortoq,GL,2024-05-16 23:56:17,60.7167,-46.0333,35.53,77,65,1.36
434,Uarini,BR,2024-05-16 23:56:17,-2.99,-65.1083,75.42,98,94,2.39
435,Cruz Alta,BR,2024-05-16 23:56:17,-28.6386,-53.6064,53.83,95,100,0.72
436,Bhimunipatnam,IN,2024-05-16 23:56:18,17.8833,83.4333,81.91,62,99,4.83
437,Prado,BR,2024-05-16 23:56:18,-17.3411,-39.2208,76.98,81,2,5.39
438,Nioro,GM,2024-05-16 23:56:18,13.35,-15.75,77.97,56,15,8.25
439,Linhares,BR,2024-05-16 23:56:18,-19.3911,-40.0722,72.37,93,33,2.82
440,Valavanur,IN,2024-05-16 23:56:18,11.9209,79.5824,79.12,84,96,5.12
441,Hamilton,US,2024-05-16 23:56:19,39.1834,-84.5333,75.97,65,20,3.44
442,Vallenar,CL,2024-05-16 23:56:19,-28.5708,-70.7581,56.59,52,100,2.15
443,Skiathos,GR,2024-05-16 23:56:19,39.1623,23.4909,56.97,76,89,5.68
444,Acari,PE,2024-05-16 23:56:19,-15.4311,-74.6158,64.83,90,87,2.24
445,Bonfim,BR,2024-05-16 23:56:20,3.0833,-59.95,84.9,67,92,4.05
446,Muisne,EC,2024-05-16 23:56:20,0.6,-80.0333,79.02,85,93,8.84
447,Melbu,NO,2024-05-16 23:56:20,68.5044,14.8297,48.02,76,12,5.75
448,Pachino,IT,2024-05-16 23:56:20,36.7186,15.0907,66.79,81,88,6.62
449,Vila Do Maio,CV,2024-05-16 23:56:20,15.1333,-23.2167,74.19,76,74,11.36
450,Sabha,LY,2024-05-16 23:56:20,27.0377,14.4283,90.07,10,70,23.53
451,Balkhash,KZ,2024-05-16 23:56:21,46.844,74.9804,59.63,59,84,21.92
452,Kalat,PK,2024-05-16 23:56:21,29.0225,66.5916,67.51,33,30,3.24
453,Rundu,NA,2024-05-16 23:56:21,-17.9333,19.7667,54.01,39,0,4.09
454,Marzuq,YE,2024-05-16 23:56:21,14.4,46.4667,75.92,74,0,6.67
455,Korla,CN,2024-05-16 23:56:21,41.7597,86.1469,77.99,23,11,5.32
456,Buchanan,LR,2024-05-16 23:56:22,5.8808,-10.0467,79.86,85,100,5.86
457,Yar-Sale,RU,2024-05-16 23:56:22,66.8333,70.8333,12.52,95,15,8.52
458,Boddam,GB,2024-05-16 23:56:22,57.4667,-1.7833,50.43,94,60,6.96
459,Bereda,ES,2024-05-16 23:56:22,43.2686,-7.5406,47.57,91,94,3.58
460,Bengkulu,ID,2024-05-16 23:56:23,-3.8004,102.2655,76.82,90,100,3.27
461,Ilo,PE,2024-05-16 23:56:23,-17.6394,-71.3375,64.89,89,46,6.82
462,Husavik,IS,2024-05-16 23:56:23,66.0449,-17.3389,40.03,94,97,5.1
463,New Port Richey,US,2024-05-16 23:52:06,28.2442,-82.7193,84.96,70,4,1.99
464,Warrington,GB,2024-05-16 23:56:24,53.3925,-2.5802,58.44,90,100,5.75
465,Ponte De Sor,PT,2024-05-16 23:57:24,39.2496,-8.0101,56.71,94,81,6.31
466,Mzimba,MW,2024-05-16 23:57:24,-11.9,33.6,57.24,90,42,5.17
467,Sarakhs,IR,2024-05-16 23:57:24,36.5449,61.1577,72.03,67,28,5.64
468,Skowhegan,US,2024-05-16 23:57:25,44.7651,-69.7192,70.36,85,100,1.41
469,Patrasaer,IN,2024-05-16 23:57:25,23.2167,87.5167,87.24,62,100,7.92
470,Santo Tomas,PH,2024-05-16 23:57:25,14.1079,121.1414,86.56,73,16,5.03
471,Ahvaz,IR,2024-05-16 23:57:25,31.3203,48.6693,80.55,50,0,2.3
472,Labrea,BR,2024-05-16 23:57:25,-7.2586,-64.7981,81.45,69,100,1.81
473,Manta,EC,2024-05-16 23:57:26,-0.95,-80.7333,80.38,83,75,10.36
474,Mehamn,NO,2024-05-16 23:57:26,71.0357,27.8492,35.55,80,100,5.75
475,Ayagoz,KZ,2024-05-16 23:57:26,47.9714,80.4392,43.7,63,88,8.43
476,Dahuk,IQ,2024-05-16 23:57:26,36.8695,42.994,62.42,51,23,5.66
477,Borovichi,RU,2024-05-16 23:57:26,58.3878,33.9155,52.02,87,86,4.0
478,Santa Rosa,PH,2024-05-16 23:52:54,14.3122,121.1114,88.11,76,16,10.96
479,Nicoya,CR,2024-05-16 23:57:27,10.1483,-85.452,77.97,90,100,1.68
480,Moose Factory,CA,2024-05-16 23:57:27,51.2585,-80.6094,44.6,76,0,9.22
481,Sawai Madhopur,IN,2024-05-16 23:57:27,25.9833,76.3667,91.44,15,61,4.18
482,Rio Brilhante,BR,2024-05-16 23:57:27,-21.8019,-54.5464,74.07,51,32,5.06
483,Roald,NO,2024-05-16 23:57:27,62.5833,6.1333,59.32,76,75,4.61
484,Polunochnoye,RU,2024-05-16 23:57:28,60.8697,60.4153,45.54,59,100,6.29
485,Uporovo,RU,2024-05-16 23:57:28,56.3109,66.2693,48.96,78,47,9.17
486,Imbituba,BR,2024-05-16 23:57:28,-28.24,-48.6703,66.85,92,100,6.42
487,Springfield,US,2024-05-16 23:56:51,37.2153,-93.2982,72.03,82,81,1.01
488,Sanchor,IN,2024-05-16 23:57:28,24.7553,71.7722,84.34,37,5,3.11
489,Yashkul,RU,2024-05-16 23:57:29,46.1711,45.3435,54.66,64,86,4.47
490,Dalvik,IS,2024-05-16 23:57:29,65.9702,-18.5286,42.73,97,100,3.76
491,Megion,RU,2024-05-16 23:57:29,61.0296,76.1136,46.02,98,100,5.32
492,Bandar-E Lengeh,IR,2024-05-16 23:57:29,26.5579,54.8807,86.67,48,0,2.95
493,Sept-Iles,CA,2024-05-16 23:57:29,50.2001,-66.3821,44.6,95,100,5.75
494,Bar Harbor,US,2024-05-16 23:57:30,44.3876,-68.2039,61.45,68,100,1.41
495,Oktyabrskoye,RU,2024-05-16 23:57:30,43.0645,44.7417,49.69,93,75,8.95
496,Okakarara,NA,2024-05-16 23:57:30,-20.5833,17.4333,51.64,56,0,2.91
497,Ciudad Bolivar,VE,2024-05-16 23:57:30,8.1222,-63.5497,90.43,50,100,9.55
498,Mongoumba,CF,2024-05-16 23:57:31,3.6415,18.5936,75.38,77,41,2.86
499,Nizwa,OM,2024-05-16 23:57:31,22.9333,57.5333,81.82,35,0,3.91
500,Varzea Da Palma,BR,2024-05-16 23:57:31,-17.5981,-44.7308,74.41,58,5,5.7
501,Agropoli,IT,2024-05-16 23:57:31,40.3469,14.9966,68.09,91,89,5.01
502,Chandbali,IN,2024-05-16 23:57:31,20.7833,86.7667,83.44,76,98,6.62
503,Boende,CD,2024-05-16 23:57:32,-0.2167,20.8667,73.94,84,29,0.92
504,Miandrivazo,MG,2024-05-16 23:57:32,-19.5167,45.4667,74.86,70,71,3.38
505,San Vicente,AR,2024-05-16 23:57:32,-26.6167,-54.1333,59.83,96,100,3.0
506,Aksarka,RU,2024-05-16 23:57:32,66.5606,67.7975,12.56,97,52,6.69
507,Orebro,SE,2024-05-16 23:57:32,59.2741,15.2066,52.59,66,0,4.61
508,Chervonohryhorivka,UA,2024-05-16 23:57:32,47.623,34.5389,50.27,72,20,4.88
509,Hilpoltstein,DE,2024-05-16 23:57:33,49.19,11.1886,58.01,96,100,0.94
510,Basoko,CD,2024-05-16 23:57:33,1.2391,23.616,72.73,91,79,2.66
511,Acoua,YT,2024-05-16 23:58:33,-12.7239,45.0582,82.31,71,96,7.72
512,Vila Velha,BR,2024-05-16 23:58:33,-20.3297,-40.2925,76.95,92,40,4.61
513,Krizevci,HR,2024-05-16 23:58:33,46.0219,16.5425,58.59,99,87,6.87
514,Burewala,PK,2024-05-16 23:58:34,30.1667,72.65,91.56,13,9,3.74
515,Bogovarovo,RU,2024-05-16 23:58:34,58.9785,47.0246,43.36,98,88,6.53
516,Cartagena,CO,2024-05-16 23:58:34,10.3997,-75.5144,87.42,74,20,9.22
517,Labelle,US,2024-05-16 23:58:34,26.7617,-81.4384,84.25,64,16,11.41
518,Elizabeth City,US,2024-05-16 23:58:35,36.2946,-76.2511,77.02,50,100,9.22
519,Wundanyi,KE,2024-05-16 23:58:35,-3.4019,38.364,61.79,87,73,5.39
520,Mokhotlong,LS,2024-05-16 23:58:35,-29.2894,29.0675,45.88,57,18,2.17
521,Rio Branco Do Sul,BR,2024-05-16 23:58:35,-25.19,-49.3142,66.52,98,97,0.25
522,Urumqi,CN,2024-05-16 23:58:35,43.801,87.6005,68.95,43,10,2.24
523,Talnakh,RU,2024-05-16 23:58:35,69.4865,88.3972,7.93,96,87,1.74
524,Puebloviejo,CO,2024-05-16 23:58:36,10.9938,-74.2844,89.78,66,20,11.5
525,Filadelfia,US,2024-05-16 23:57:06,39.9523,-75.1638,66.29,82,75,12.66
526,Segou,ML,2024-05-16 23:58:36,13.4317,-6.2157,92.25,35,66,6.58
527,Loviisa,FI,2024-05-16 23:58:36,60.4566,26.2251,57.29,63,56,8.61
528,Chimbote,PE,2024-05-16 23:58:36,-9.0853,-78.5783,65.8,87,88,9.24
529,San-Pedro,CI,2024-05-16 23:58:36,4.7485,-6.6363,77.97,92,100,6.04
530,Povenets,RU,2024-05-16 23:58:37,62.8487,34.8262,36.84,90,15,5.21
531,Southend-On-Sea,GB,2024-05-16 23:58:37,51.5378,0.7143,57.15,83,87,1.99
532,Vargem Alta,BR,2024-05-16 23:58:37,-20.6714,-41.0069,66.92,96,20,3.4
533,Nsanje,MW,2024-05-16 23:58:37,-16.92,35.262,66.74,98,58,2.35
534,Yaounde,CM,2024-05-16 23:58:37,3.8667,11.5167,74.73,94,40,5.75
535,Nyandoma,RU,2024-05-16 23:58:38,61.669,40.1991,40.01,86,80,6.87
536,Moron,AR,2024-05-16 23:58:38,-34.6534,-58.6198,56.79,76,72,8.99
537,Joensuu,FI,2024-05-16 23:58:38,62.6012,29.7632,48.69,61,0,5.75
538,Kabinda,CD,2024-05-16 23:58:38,-6.1333,24.4833,69.08,63,73,4.0
539,Birao,CF,2024-05-16 23:58:38,10.2849,22.7882,81.27,14,1,5.66
540,Misratah,LY,2024-05-16 23:58:39,32.3754,15.0925,78.66,53,90,7.27
541,Boyuibe,BO,2024-05-16 23:58:39,-20.4167,-63.2833,59.5,79,86,5.66
542,Bhadrachalam,IN,2024-05-16 23:58:39,17.6667,80.8833,79.99,74,100,1.32
543,Gamba,GA,2024-05-16 23:58:39,-2.65,10.0,77.59,95,100,5.79
544,Antalaha,MG,2024-05-16 23:58:39,-14.9003,50.2788,74.34,88,100,10.74
545,Sensuntepeque,SV,2024-05-16 23:58:40,13.8667,-88.6333,78.89,65,100,7.36
546,Coquimbo,CL,2024-05-16 23:58:40,-29.9533,-71.3436,55.13,65,0,4.61
547,Medeiros Neto,BR,2024-05-16 23:58:40,-17.3739,-40.2206,71.35,87,11,6.58
548,Caraballeda,VE,2024-05-16 23:58:40,10.6112,-66.8522,86.07,79,40,5.75
549,Nuristan,AF,2024-05-16 23:58:41,35.3,70.8333,37.15,73,100,8.57
550,Lonevag,NO,2024-05-16 23:58:41,60.5262,5.4937,59.56,54,39,3.33
551,Abu Samrah,SY,2024-05-16 23:58:41,35.3029,37.1841,63.43,41,3,4.5
552,Gambela,ET,2024-05-16 23:58:41,8.25,34.5833,73.56,90,14,3.89
553,Abaza,RU,2024-05-16 23:58:41,52.655,90.0928,43.72,81,37,0.65
554,Amapa,BR,2024-05-16 23:58:41,1.0,-52.0,74.35,98,100,2.35
555,Poddorye,RU,2024-05-16 23:58:42,57.4695,31.1156,54.9,76,86,4.85
556,Waddan,LY,2024-05-16 23:58:42,29.1614,16.139,90.45,11,74,16.26
557,Mont-De-Marsan,FR,2024-05-16 23:58:42,44.0,-0.6667,55.11,93,0,3.44
